casenumber,counts,day,hour,lat,location,lon,minute,month,neighborhood,offense_cat,offense_desc,reported_date,reporting_officer,statute_code,statute_desc,year
2018-00016876,0,16,19,41.846159399723,24 Tappan St,-71.42720299674359,40,2,,,Missing Persons,2018-02-16 19:40:00,Central Station,Not Used,No violations,2018
2018-00016870,0,16,19,41.816351399999995,100 South St,-71.40950409999998,6,2,,,Request for Assistance,2018-02-16 19:06:37,DBrien,Not Used,No violations,2018
2018-00016868,0,16,18,41.7868054,21 Cyr St,-71.4034503,56,2,,,Auto Towed,2018-02-16 18:56:31,JCotugno,Not Used,Parking or MV Violation,2018
2018-00016854,0,16,18,41.846159399723,24 Tappan St,-71.42720299674359,3,2,,,Missing Persons,2018-02-16 18:03:00,Central Station,Not Used,No violations,2018
2018-00016853,0,16,17,41.8202365,280 Washington St,-71.41793309999998,58,2,,,D.O.A.,2018-02-16 17:58:00,KMelfi,Not Used,No violations,2018
2018-00016848,0,16,17,41.824471,51 Brayton Ave,-71.4244531,41,2,,,Request for Assistance,2018-02-16 17:41:00,Central Station,Not Used,No violations,2018
2018-00016821,0,16,16,41.80828320000001,64 Dartmouth Ave,-71.4230918,23,2,,,Missing Persons,2018-02-16 16:23:00,Central Station,Not Used,No violations,2018
2018-00016703,0,16,11,,Westford St At Blackstone Blvd ,,10,2,,,Suspicious Person,2018-02-16 11:10:51,WMann,Not Used,No violations,2018
2018-00016696,0,16,10,41.808706,33 Staniford St,-71.41180899999998,38,2,,,Threats,2018-02-16 10:38:27,TRichards,Not Used,No violations,2018
2018-00016692,0,16,10,41.810919344003,150 Pocasset Ave,-71.453282778206,22,2,,,Juvenile Matter,2018-02-16 10:22:13,JKane,Not Used,No violations,2018
2018-00016669,0,16,9,41.834612,721 Chalkstone Ave,-71.4315368,11,2,,,Threats,2018-02-16 09:11:00,JAndrade,Not Used,No violations,2018
2018-00016592,0,16,0,41.8536621,939 Douglas Ave,-71.43751429999998,36,2,,,Missing Persons,2018-02-16 00:36:00,Central Station,Not Used,No violations,2018
2018-00016584,0,15,23,41.827487879535,422 Valley St,-71.43599903748749,56,2,,,Suspicious Person,2018-02-15 23:56:55,DSantos,Not Used,No violations,2018
2018-00016568,0,15,23,41.8116811,593 Eddy St,-71.40937109999999,15,2,,,Lost Article,2018-02-15 23:15:00,PSalmons,Not Used,No violations,2018
2018-00016530,0,15,20,41.846159399723,24 Tappan St,-71.42720299674359,14,2,,,Missing Persons,2018-02-15 20:14:00,Central Station,Not Used,No violations,2018
2018-00016525,0,15,19,41.846159399723,24 Tappan St,-71.42720299674359,58,2,,,Missing Persons,2018-02-15 19:58:00,Central Station,Not Used,No violations,2018
2018-00016454,0,15,16,41.80828320000001,64 Dartmouth Ave,-71.4230918,38,2,,,Missing Persons,2018-02-15 16:38:00,Central Station,Not Used,No violations,2018
2018-00016438,0,15,15,41.810912200000004,68 Lowell Ave,-71.4568337,52,2,,,Lost Article,2018-02-15 15:52:00,Central Station,Not Used,No violations,2018
2018-00016419,0,15,15,41.827677,1 Providence Pl,-71.4166245,15,2,,,Lost Article,2018-02-15 15:15:00,Central Station,Not Used,No violations,2018
2018-00016413,0,15,15,41.824170142857106,39 Salmon St,-71.4547904285714,6,2,,,Lost Article,2018-02-15 15:06:00,Central Station,Not Used,No violations,2018
2018-00016407,0,15,14,41.8128557,100 Borden St,-71.41161170000002,44,2,,,Medical Aid,2018-02-15 14:44:00,ASchneider,Not Used,No violations,2018
2018-00016401,0,15,14,41.811493,205 Laurel Hill Ave,-71.45460899999998,16,2,,,D.O.A.,2018-02-15 14:16:01,JKane,Not Used,No violations,2018
2018-00016389,0,15,13,41.8039950204082,222 Daboll St,-71.42835512244899,38,2,,,Juvenile Matter,2018-02-15 13:38:12,TGomes,Not Used,No violations,2018
2018-00016367,0,15,12,41.823824,215 Atwells Ave,-71.4251166,3,2,,,Property Damage,2018-02-15 12:03:00,MChasse,Not Used,No violations,2018
2018-00016295,0,15,7,41.849652973979204,170 4Th St,-71.39563991588821,15,2,,,Motor Vehicle Violation,2018-02-15 07:15:19,DHull,Not Used,No violations,2018
2018-00016287,0,15,6,41.851684191718704,19 Russo St,-71.42085576618629,45,2,,,Juvenile Matter,2018-02-15 06:45:22,MTella,Not Used,No violations,2018
2018-00016281,0,15,2,41.8478265,81 Hawkins St,-71.4264072,58,2,,,Harassment,2018-02-15 02:58:18,JLeroux,Not Used,No violations,2018
2018-00016198,0,14,22,41.846159399723,24 Tappan St,-71.42720299674359,11,2,,,Missing Persons,2018-02-14 22:11:00,Central Station,Not Used,No violations,2018
2018-00016183,0,14,21,41.7885045,1000 Elmwood Ave,-71.4164843891566,24,2,,,Shots Fired,2018-02-14 21:24:00,PHourahan,Not Used,No violations,2018
2018-00016154,0,14,20,41.792313970149294,800 Allens Ave,-71.3971999029851,3,2,,,Auto Fire,2018-02-14 20:03:00,PHourahan,Not Used,No violations,2018
2018-00016149,0,14,19,41.8202365,280 Washington St,-71.41793309999998,41,2,,,Request for Assistance,2018-02-14 19:41:00,Central Station,Not Used,No violations,2018
2018-00016109,0,14,17,41.836860200000004,60 Camden Ave,-71.4263948,38,2,,,Request for Assistance,2018-02-14 17:38:00,Central Station,Not Used,No violations,2018
2018-00016086,0,14,16,41.80828320000001,64 Dartmouth Ave,-71.4230918,42,2,,,Missing Persons,2018-02-14 16:42:00,Central Station,Not Used,No violations,2018
2018-00016058,0,14,15,41.80828320000001,64 Dartmouth Ave,-71.4230918,57,2,,,Missing Persons,2018-02-14 15:57:00,Central Station,Not Used,No violations,2018
2018-00015963,0,14,10,41.816010399999996,139 Point St,-71.4092567,37,2,,,Suspicious Person,2018-02-14 10:37:00,RChin,Not Used,No violations,2018
2018-00015817,0,13,22,41.82924600000001,2 Fairview Street ,-71.445704,13,2,,,Article Found,2018-02-13 22:13:00,Central Station,Not Used,No violations,2018
2018-00015797,0,13,20,41.812585799999994,310 Cranston St,-71.4290776,59,2,,,Animal Complaint,2018-02-13 20:59:00,Central Station,Not Used,No violations,2018
2018-00015753,0,13,18,41.80828320000001,64 Dartmouth Ave,-71.4230918,4,2,,,Missing Persons,2018-02-13 18:04:00,Central Station,Not Used,No violations,2018
2018-00015744,0,13,17,41.846159399723,24 Tappan St,-71.42720299674359,38,2,,,Missing Persons,2018-02-13 17:38:00,Central Station,Not Used,No violations,2018
2018-00015726,0,13,17,41.846159399723,24 Tappan St,-71.42720299674359,5,2,,,Missing Persons,2018-02-13 17:05:00,Central Station,Not Used,No violations,2018
2018-00015716,0,13,16,41.8195406,42 Chaffee St,-71.44437090000002,45,2,,,Request for Assistance,2018-02-13 16:45:00,Central Station,Not Used,No violations,2018
2018-00015700,0,13,16,41.78736,244 Washington Ave,-71.3988958,10,2,,,Missing Persons,2018-02-13 16:10:00,Central Station,Not Used,No violations,2018
2018-00015683,0,13,15,41.8536621,939 Douglas Ave,-71.43751429999998,28,2,,,Missing Persons,2018-02-13 15:28:00,Central Station,Not Used,No violations,2018
2018-00015679,0,13,15,41.8031284601945,406 Prairie Ave,-71.4136753003047,19,2,,,Juvenile Matter,2018-02-13 15:19:00,JSmith,Not Used,No violations,2018
2018-00015624,0,13,12,41.831100299999996,691 Valley St,-71.4286125,59,2,,,Request for Assistance,2018-02-13 12:59:00,DHull,Not Used,No violations,2018
2018-00015622,0,13,12,41.83864125,434 Mt Pleasant Ave,-71.4532664496807,57,2,,,Juvenile Matter,2018-02-13 12:57:00,JAndrade,Not Used,No violations,2018
2018-00015601,0,13,11,41.8231433,176 Ives St,-71.39242159999998,52,2,,,Request for Assistance,2018-02-13 11:52:00,BCorcoran,Not Used,No violations,2018
2018-00015584,0,13,10,41.8119223,66 Providence St,-71.4166833,47,2,,,Disturbance,2018-02-13 10:47:47,TRichards,Not Used,No violations,2018
2018-00015571,0,13,9,,100 Houton St ,,59,2,,,Juvenile Matter,2018-02-13 09:59:22,MTella,Not Used,No violations,2018
2018-00015551,0,13,9,,1 Providence Place Mall Pl ,,16,2,,,Article Found,2018-02-13 09:16:53,TRichards,Not Used,No violations,2018
2018-00015542,0,13,8,41.8041839,303 Allens Ave,-71.4026643,29,2,,,Request for Assistance,2018-02-13 08:29:00,ITavarez,Not Used,No violations,2018
2018-00015517,0,13,5,41.8199945,325 Washington St,-71.4207328,20,2,,,Article Found,2018-02-13 05:20:00,Central Station,Not Used,No violations,2018
2018-00015485,0,13,1,41.8292869,104 Allston St,-71.4382007,20,2,,,Disturbance,2018-02-13 01:20:00,MLuke,Not Used,No violations,2018
2018-00015463,0,12,23,41.82626053125,93 Manton Ave,-71.4589633020833,55,2,,,Stolen Vehicle\Recovered,2018-02-12 23:55:00,CBeach,Not Used,No violations,2018
2018-00015445,0,12,23,,Manton Ave At Glenbridge Ave,,1,2,,,Lost Article,2018-02-12 23:01:00,CBeach,Not Used,No violations,2018
2018-00015443,0,12,22,41.8199945,325 Washington St,-71.4207328,41,2,,,Article Found,2018-02-12 22:41:00,Central Station,Not Used,No violations,2018
2018-00015416,0,12,20,41.8262338,7 Octavia St,-71.4557157,26,2,,,Lost Article,2018-02-12 20:26:00,Central Station,Not Used,No violations,2018
2018-00015399,0,12,19,41.846159399723,24 Tappan St,-71.42720299674359,34,2,,,Missing Persons,2018-02-12 19:34:00,Central Station,Not Used,No violations,2018
2018-00015387,0,12,18,41.796920833333296,110 Lenox Ave,-71.4189365833333,46,2,,,Threats,2018-02-12 18:46:00,JSmith,Not Used,No violations,2018
2018-00015380,0,12,18,41.846159399723,24 Tappan St,-71.42720299674359,27,2,,,Missing Persons,2018-02-12 18:27:00,Central Station,Not Used,No violations,2018
2018-00015377,0,12,18,41.8232816122449,65 Sabin St,-71.4172264693878,18,2,,,Lost Article,2018-02-12 18:18:00,Central Station,Not Used,No violations,2018
2018-00015376,0,12,18,41.7937519,94 Sassafras St,-71.41377659999998,15,2,,,Lost Article,2018-02-12 18:15:00,Central Station,Not Used,No violations,2018
2018-00015324,0,12,16,41.8520561,164 Summit Ave,-71.3984379,2,2,,,Lost Article,2018-02-12 16:02:00,Central Station,Not Used,No violations,2018
2018-00015310,0,12,15,41.8156723,62 Heath St,-71.45024709999998,35,2,,,Lost Article,2018-02-12 15:35:00,Central Station,Not Used,No violations,2018
2018-00015289,0,12,14,41.78885579999999,81 Washington Ave,-71.392896,47,2,,,Missing Persons,2018-02-12 14:47:00,Central Station,Not Used,No violations,2018
2018-00015281,0,12,14,41.83076810000001,145 Beaufort St,-71.4502828,2,2,,,Request for Assistance,2018-02-12 14:02:36,DHull,Not Used,No violations,2018
2018-00015280,0,12,13,41.8045903,76 Anthony Ave,-71.4394192,59,2,,,Request for Assistance,2018-02-12 13:59:29,MChasse,Not Used,No violations,2018
2018-00015276,0,12,13,41.8068634,125 Chester Ave,-71.4186748,31,2,,,Missing Persons,2018-02-12 13:31:00,TRichards,Not Used,No violations,2018
2018-00015263,0,12,13,41.8039950204082,222 Daboll St,-71.42835512244899,11,2,,,Juvenile Matter,2018-02-12 13:11:41,MChasse,Not Used,No violations,2018
2018-00015260,0,12,13,41.839830400000004,104 Radcliffe Ave,-71.43123349999998,3,2,,,Request for Assistance,2018-02-12 13:03:45,MTella,Not Used,No violations,2018
2018-00015218,0,12,11,41.8040365,65 Gordon Ave,-71.4159905,6,2,,,Weapons,2018-02-12 11:06:00,ITavarez,Not Used,No violations,2018
2018-00015183,0,12,9,41.807182899999994,62 Taylor St,-71.4176253,27,2,,,Lost Article,2018-02-12 09:27:00,ITavarez,Not Used,No violations,2018
2018-00015041,0,11,20,41.823116025,81 Washington St,-71.414538525,57,2,,,Missing Persons,2018-02-11 20:57:00,Central Station,Not Used,No violations,2018
2018-00015020,0,11,19,41.84460960000001,608 River Ave,-71.440158,19,2,,,Request for Assistance,2018-02-11 19:19:00,Central Station,Not Used,No violations,2018
2018-00015008,0,11,18,41.80956810000001,499 Cranston St,-71.4337019,33,2,,,Request for Assistance,2018-02-11 18:33:00,GValletta,Not Used,No violations,2018
2018-00014974,0,11,15,,Dexter St At Cranston St,,52,2,,,Assistance Rendered,2018-02-11 15:52:00,GValletta,Not Used,No violations,2018
2018-00014975,0,11,15,41.8142384,339 Broad St,-71.42195490000002,33,2,,,Dispersals,2018-02-11 15:33:00,LPelaez,Not Used,No violations,2018
2018-00014970,0,11,15,41.846159399723,24 Tappan St,-71.42720299674359,29,2,,,Missing Persons,2018-02-11 15:29:00,Central Station,Not Used,No violations,2018
2018-00014940,0,11,12,41.833830299999995,54 Grosvenor Ave,-71.4397454,45,2,,,Request for Assistance,2018-02-11 12:45:00,JAndrade,Not Used,No violations,2018
2018-00014929,0,11,11,41.8336917,27 Biltmore Ave,-71.4378027,11,2,,,Lost Article,2018-02-11 11:11:00,JAndrade,Not Used,No violations,2018
2018-00014907,0,11,8,,Broad St At Gallup St,,32,2,,,Juvenile Matter,2018-02-11 08:32:59,TRichards,Not Used,No violations,2018
2018-00014896,0,11,6,,Ripta Bus #92 Going To Fox Point ,,18,2,,,Lost Article,2018-02-11 06:18:00,Central Station,Not Used,No violations,2018
2018-00014888,0,11,5,,Eddy St At Washington St,,35,2,,,Auto Towed,2018-02-11 05:35:04,ADaCruz,Not Used,Parking or MV Violation,2018
2018-00014786,0,11,0,41.7882502657081,66 Stadden St,-71.4282296622711,35,2,,,Request for Assistance,2018-02-11 00:35:00,EEspinal,Not Used,No violations,2018
2018-00014744,0,10,22,41.8084718,722 Union Ave,-71.462746,52,2,,,Juvenile Matter,2018-02-10 22:52:00,JPerez,Not Used,No violations,2018
2018-00014727,0,10,21,41.8082854,58 Dartmouth Ave,-71.4228703,45,2,,,Juvenile Matter,2018-02-10 21:45:00,JStanzione,Not Used,No violations,2018
2018-00014725,0,10,21,41.8138466,343 Broad St,-71.4221319,36,2,,,Medical Aid,2018-02-10 21:36:38,LPelaez,Not Used,No violations,2018
2018-00014712,0,10,20,41.80499879999999,280 Elmwood Ave,-71.4250628,43,2,,,Threats,2018-02-10 20:43:00,JStanzione,Not Used,No violations,2018
2018-00014698,0,10,20,41.8037048,228 Potters Ave,-71.4152182,2,2,,,Request for Assistance,2018-02-10 20:02:00,Central Station,Not Used,No violations,2018
2018-00014641,0,10,17,41.8536621,939 Douglas Ave,-71.43751429999998,12,2,,,Missing Persons,2018-02-10 17:12:00,Central Station,Not Used,No violations,2018
2018-00014630,0,10,16,41.84317120000001,424 Eaton St,-71.44286059999997,36,2,,,Missing Persons,2018-02-10 16:36:00,Central Station,Not Used,No violations,2018
2018-00014624,0,10,16,41.846159399723,24 Tappan St,-71.42720299674359,17,2,,,Missing Persons,2018-02-10 16:17:00,Central Station,Not Used,No violations,2018
2018-00014597,0,10,14,41.818098799999994,797 Westminster St,-71.4215371,47,2,,,Article Found,2018-02-10 14:47:15,TGomes,Not Used,No violations,2018
2018-00014595,0,10,14,41.7945672,350 Adelaide Ave,-71.4284602,13,2,,,Request for Assistance,2018-02-10 14:13:30,TRichards,Not Used,No violations,2018
2018-00014551,0,10,11,41.838304,185 Kimball St,-71.4493718,37,2,,,Article Found,2018-02-10 11:37:00,JAndrade,Not Used,No violations,2018
2018-00014515,0,10,9,,Eddy St At Baker St,,17,2,,,Medical Aid,2018-02-10 09:17:00,ITavarez,Not Used,No violations,2018
2018-00014446,0,10,2,41.790156599999996,383 New York Ave,-71.4023767,14,2,,,Disturbance,2018-02-10 02:14:00,WSherrill,Not Used,No violations,2018
2018-00014418,0,10,1,41.8223808,193 Washington Street ,-71.41584245,15,2,,,Threats,2018-02-10 01:15:00,Central Station,Not Used,No violations,2018
2018-00014407,0,10,0,41.8223746060606,234 S Main St,-71.40496510606059,41,2,,,Article Found,2018-02-10 00:41:31,SSage,Not Used,No violations,2018
2018-00014329,0,9,20,41.8090513894524,222 Hanover St,-71.432249747979,41,2,,,Disturbance,2018-02-09 20:41:00,LPelaez,Not Used,No violations,2018
2018-00014323,0,9,20,41.8172226,29 Bainbridge Ave,-71.43603309999997,29,2,,,Request for Assistance,2018-02-09 20:29:00,Central Station,Not Used,No violations,2018
2018-00014281,0,9,18,41.846159399723,24 Tappan St,-71.42720299674359,53,2,,,Missing Persons,2018-02-09 18:53:00,Central Station,Not Used,No violations,2018
2018-00014256,0,9,17,41.8455436,51 Silver Spring St,-71.416108,36,2,,,Suspicious Person,2018-02-09 17:36:00,Central Station,Not Used,No violations,2018
2018-00014250,0,9,17,41.827677,1 Providence Pl,-71.4166245,25,2,,,Lost Article,2018-02-09 17:25:00,Central Station,Not Used,No violations,2018
2018-00014230,0,9,16,41.7699942391304,181 Maple Avenue ,-71.3661566304348,0,2,,,Missing Persons,2018-02-09 16:00:00,Central Station,Not Used,No violations,2018
2018-00014223,0,9,15,41.8088598682121,180 Hanover St,-71.4315934663912,37,2,,,Suspicious Person,2018-02-09 15:37:00,LPelaez,Not Used,No violations,2018
2018-00014182,0,9,13,41.808433,247 Pocasset Ave,-71.455916,48,2,,,Juvenile Matter,2018-02-09 13:48:11,JDalton,Not Used,No violations,2018
2018-00014128,0,9,10,41.8157110296985,1688 Westminster St,-71.4379936720451,49,2,,,Request for Assistance,2018-02-09 10:49:58,JDalton,Not Used,No violations,2018
2018-00014031,0,9,1,41.8411643606557,90 Printery St,-71.4099756229508,23,2,,,Suspicious Person,2018-02-09 01:23:00,TCalandra,Not Used,No violations,2018
2018-00013977,0,8,22,41.846159399723,24 Tappan St,-71.42720299674359,12,2,,,Missing Persons,2018-02-08 22:12:00,Central Station,Not Used,No violations,2018
2018-00013949,0,8,20,41.80417070000001,775 Cranston St,-71.4391925,21,2,,,Fraud,2018-02-08 20:21:00,LPelaez,Not Used,No violations,2018
2018-00013942,0,8,19,,Waterman St At Brook St,,58,2,,,Article Found,2018-02-08 19:58:00,MCastillo,Not Used,No violations,2018
2018-00013916,0,8,18,41.8466419,460 Charles St,-71.4201073,39,2,,,Lost Article,2018-02-08 18:39:00,PHourahan,Not Used,No violations,2018
2018-00013879,0,8,16,41.8237563,26 Pequot St,-71.42273730000002,47,2,,,Assistance Rendered,2018-02-08 16:47:00,GValletta,Not Used,No violations,2018
2018-00013857,0,8,15,41.804948125,843 Potters Ave,-71.437262125,56,2,,,City Ordinance Violation,2018-02-08 15:56:00,LPelaez,Not Used,No violations,2018
2018-00013849,0,8,15,41.7900447,70 Spicer St,-71.4086489,35,2,,,Lost Article,2018-02-08 15:35:00,Central Station,Not Used,No violations,2018
2018-00013841,0,8,15,41.8367071,380 Hope St,-71.40139090000002,22,2,,,Missing Persons,2018-02-08 15:22:00,Central Station,Not Used,No violations,2018
2018-00013834,0,8,14,41.808936700000004,155 Hanover St,-71.4307629,57,2,,,Request for Assistance,2018-02-08 14:57:00,LPelaez,Not Used,No violations,2018
2018-00013797,0,8,12,41.8268928109646,69 Maplehurst Ave,-71.4416882564537,59,2,,,Threats,2018-02-08 12:59:24,JKane,Not Used,No violations,2018
2018-00013782,0,8,11,41.8200948,12 Tobey St,-71.4354637,53,2,,,Request for Assistance,2018-02-08 11:53:50,MChasse,Not Used,No violations,2018
2018-00013765,0,8,10,41.8101949,191 Webster Ave,-71.44965040000002,55,2,,,Juvenile Matter,2018-02-08 10:55:54,JKane,Not Used,No violations,2018
2018-00013628,0,7,21,41.7986237,960 Broad St,-71.41445859999997,26,2,,,Lost Article,2018-02-07 21:26:00,Central Station,Not Used,No violations,2018
2018-00013580,0,7,18,41.83864125,434 Mt Pleasant Ave,-71.4532664496807,16,2,,,Lost Article,2018-02-07 18:16:00,Central Station,Not Used,No violations,2018
2018-00013579,0,7,18,41.80828320000001,64 Dartmouth Ave,-71.4230918,15,2,,,Missing Persons,2018-02-07 18:15:00,Central Station,Not Used,No violations,2018
2018-00013567,0,7,17,41.803155600000004,52 Baxter St,-71.41622530000002,23,2,,,Property Damage,2018-02-07 17:23:00,Central Station,Not Used,No violations,2018
2018-00013563,0,7,17,41.8077192,731 Eddy St,-71.4076324,15,2,,,Lost Article,2018-02-07 17:15:00,Central Station,Not Used,No violations,2018
2018-00013464,0,7,12,41.82041470000001,297 Grove St,-71.4397566,4,2,,,Juvenile Matter,2018-02-07 12:04:00,LAndreozzi,Not Used,No violations,2018
2018-00013446,0,7,11,41.8213394,99 Kenyon St,-71.4262773,31,2,,,Juvenile Matter,2018-02-07 11:31:51,MCaraccia,Not Used,No violations,2018
2018-00013430,0,7,10,41.8435748,118 Donelson St,-71.4239133,45,2,,,Juvenile Matter,2018-02-07 10:45:00,CTorres,Not Used,No violations,2018
2018-00013402,0,7,8,41.7985639,90 Melrose St,-71.4226702,54,2,,,Article Found,2018-02-07 08:54:03,TRichards,Not Used,No violations,2018
2018-00013360,0,7,1,41.8146755,188 Plainfield St,-71.4464435,33,2,,,Threats,2018-02-07 01:33:00,MPlace,Not Used,No violations,2018
2018-00013335,0,7,0,,Huntington Ave At Dexter St,,25,2,,,Stolen Vehicle\Recovered,2018-02-07 00:25:00,WSherrill,Not Used,No violations,2018
