location,lat,lon,neighborhood,city
Douglas Ave At Admiral St,41.8460618,-71.4289636,Wanskuck,Providence
Appleton St At Chaffee St,41.8197653,-71.4433948,Olneyville,Providence
112 Pinehurst ,41.8403873,-71.43191399999999,Elmhurst,Providence
Eddy St At Pine St,41.8221541,-71.4103456,Downtown Providence,Providence
42 Rye St,41.8119588,-71.4535792,Silver Lake,Providence
5 Convent St,41.836877,-71.43325999999999,Elmhurst,Providence
145 Magnolia St,41.8130184,-71.44628999999999,Silver Lake,Providence
N Main St At Hillside Ave ,41.85685,-71.3995654,,Providence
Langdon St At Manhattan St,41.8571175,-71.4244159,Charles,Providence
108 Prospect St,41.8318546,-71.4063036,College Hill,Providence
33 Home Ave,41.83346,-71.445016,Mount Pleasant,Providence
Hope St At Lewis St,41.8452422,-71.3968796,,Providence
548 Atwells Ave,41.8241099,-71.43534799999999,Valley,Providence
245 Waterman St,41.8279298,-71.3874654,Wayland,Providence
230 Roosevelt St,41.810269,-71.452691,Silver Lake,Providence
51 Fillmore St,41.8382094,-71.421425,Smith Hill,Providence
Prairie Ave At Pavilion Ave,41.7950392,-71.41032229999999,Lower South Providence,Providence
78 Phebe St,41.8531612,-71.4420451,Wanskuck,Providence
Washington Ave At Michigan Ave,41.788723,-71.392715,Washington Park,Providence
65 Wild St,41.8559649,-71.4374271,Wanskuck,Providence
489 Hartford Ave,41.81879139999999,-71.4600789,Hartford,Providence
Douglas Ave At Chalkstone Ave,41.8363536,-71.4202644,Smith Hill,Providence
Pine St At Page St,41.82116630000001,-71.41130009999999,Downtown Providence,Providence
Francis St At Smith St,41.8318245,-71.4162822,Smith Hill,Providence
Broad St ,41.7948181,-71.4104447,,Providence
Ceres St ,41.8451592,-71.43028029999999,Wanskuck,Providence
206 Regan Street ,41.8293227,-71.442137,Valley,Providence
243 Admiral St,41.8447018,-71.4240693,Wanskuck,Providence
232 Medway St,41.8287097,-71.3840913,Wayland,Providence
158 Superior St,41.8107725,-71.4339902,West End Providence,Providence
191 Reynolds Ave ,41.8038696,-71.4185492,Lower South Providence,Providence
1 Cummingham Sq ,41.8441035,-71.4379605,Elmhurst,Providence
Hartford Ave At Heath St,41.8172779,-71.44988699999999,Hartford,Providence
Broad St At Somerset St,41.8134589,-71.421576,West End Providence,Providence
100 South St,41.816512,-71.4093882,Jewelry District,Providence
55 Ridgeway Ave,41.8285961,-71.4594114,Manton,Providence
51 Salmon St,41.823317,-71.456717,Olneyville,Providence
47 Mitchell St,41.801204,-71.420523,Elmwood,Providence
232 Althea St,41.8087515,-71.4375057,West End Providence,Providence
111 Laban St,41.8151319,-71.4511899,Silver Lake,Providence
34 Dexter St,41.8155994,-71.4307269,West End Providence,Providence
Cranston St At Harrison St,41.8130997,-71.4286583,West End Providence,Providence
294 California Ave,41.7882538,-71.401151,Washington Park,Providence
391 Charles St ,41.84479899999999,-71.418302,Charles,Providence
1396 Broad St,41.7891102,-71.4039379,Washington Park,Providence
24 Padelford St,41.8401665,-71.4063393,Mount Hope,Providence
69 Bellevue Ave,41.807405,-71.4275399,West End Providence,Providence
9 Mt Pleasant Ave,41.8253645,-71.4484499,Mount Pleasant,Providence
Pavilion Ave ,41.7970045,-71.4065222,Lower South Providence,Providence
369 Blackstone St,41.809906,-71.4191063,Upper South Providence,Providence
217 West St,41.825322,-71.423605,Federal Hill,Providence
66 Sterling Ave,41.81135500000001,-71.44603099999999,Silver Lake,Providence
622 Elmwood Ave,41.79515689999999,-71.4243936,Elmwood,Providence
101 Corinth St,41.7933309,-71.4139108,Elmwood,Providence
92 Wesleyan Ave,41.8076989,-71.42135549999999,Elmwood,Providence
N  Main St At Benefit St,42.0170305,-71.214264,Mansfield Center,Mansfield
150 Washington St,41.822549,-71.415161,Downtown Providence,Providence
S  Main St At James St,41.8208275,-71.4037098,Fox Point,Providence
158 Messer St,41.8111965,-71.43502389999999,West End Providence,Providence
26 Grove St,41.82039899999999,-71.4294953,Ward 13,Providence
266 Camp St,41.84676779999999,-71.4010156,Hope,Providence
21 Whitford Ave,41.8396068,-71.439236,Elmhurst,Providence
264 Ohio Ave,41.789025,-71.40032099999999,Washington Park,Providence
10 Bancroft St,41.8132084,-71.4479784,Silver Lake,Providence
Congdon St At Cushing St,41.8294738,-71.40682989999999,College Hill,Providence
100 Glasgow St ,41.8490946,-71.4278491,Wanskuck,Providence
234 Lockwood St,41.8129444,-71.4163176,Upper South Providence,Providence
315 Lowell Ave,41.8183604,-71.4606172,Hartford,Providence
Chad Brown St At March St,41.8402409,-71.424328,Wanskuck,Providence
24 Pontiac Ave,41.7879741,-71.4312384,Reservoir,Providence
385 S  Main St,41.82086779999999,-71.4039909,Fox Point,Providence
Academy Aveatatwells Ave ,41.8356847,-71.4445408,,Providence
59 Bellevue Ave,41.8073849,-71.42721,West End Providence,Providence
63 Congress Ave,41.8004553,-71.4205901,Elmwood,Providence
18 Jillson St,41.7911991,-71.4040771,Washington Park,Providence
30 Sibley St,41.792228,-71.429334,Reservoir,Providence
Admiral Street ,41.8466995,-71.43225989999999,,Providence
Chalkstone Ave At Raymond St,41.834203,-71.4302486,Elmhurst,Providence
53 Gallantin Street ,41.7967439,-71.41567800000001,Elmwood,Providence
8 Kossuth St,41.82191,-71.443629,Olneyville,Providence
59 Chestnut St,41.8192419,-71.41286149999999,Downtown Providence,Providence
1453 Broad St,41.7876007,-71.403215,Washington Park,Providence
Linwood Ave At Cranston St,41.8070369,-71.4356998,West End Providence,Providence
Hope St At Bowen St,41.8309084,-71.39919739999999,College Hill,Providence
Francis St ,41.8267239,-71.41549909999999,,Providence
17 Steuben St,41.8229557,-71.4496717,Olneyville,Providence
280 Washington St,41.820343,-71.417929,Downtown Providence,Providence
308 Thayer St,41.830497,-71.40111139999999,College Hill,Providence
48 Plainfield St,41.8160945,-71.44434989999999,Olneyville,Providence
Weybosset St At Eddy St,41.82263890000001,-71.4114379,Downtown Providence,Providence
Ravenswood Ave At Ardmore Ave,41.845253,-71.449051,Elmhurst,Providence
190 Chatham St,41.851428,-71.41525899999999,Charles,Providence
33 Hilarity St,41.8204043,-71.46251869999999,Hartford,Providence
375 Branch Ave,41.8494921,-71.4176526,Charles,Providence
47 Union Ave,41.8098343,-71.4369794,West End Providence,Providence
Clifford St At Dorrance Plz,41.8216128,-71.4088055,Downtown Providence,Providence
99 Kenyon St,41.8213026,-71.426279,Ward 13,Providence
170 Westminster ,41.8235943,-71.4113364,Downtown Providence,Providence
25 Grape St,41.8453185,-71.43014649999999,Wanskuck,Providence
13 Greeley St,41.85215729999999,-71.42091479999999,Charles,Providence
200 Allens Ave,41.8081098,-71.4029522,,Providence
217 Congress Ave,41.79871079999999,-71.42610979999999,Elmwood,Providence
33 Hemlock St,41.829126,-71.42936,Valley,Providence
15 Clematis St,41.8330566,-71.44568919999999,Mount Pleasant,Providence
29 Hampton St,41.854301,-71.41384099999999,Charles,Providence
Greene St At Washington St,41.8212779,-71.417227,Downtown Providence,Providence
84 Petteys Ave,41.8149745,-71.4608027,Hartford,Providence
Amherst Stat Stuben St ,42.3709104,-72.5170028,Amherst Center,Amherst
1 Lasalle Sq ,41.8235105,-71.4182477,Downtown Providence,Providence
53 Pomona Ave,41.8285462,-71.446054,Mount Pleasant,Providence
83 Point St,41.8168965,-71.4068602,Jewelry District,Providence
21 Miner St,41.803878,-71.41275,Lower South Providence,Providence
53 Goddard St,41.8349035,-71.4199934,Smith Hill,Providence
36 Hilarity St,41.820485,-71.462954,Hartford,Providence
Eagle St At Atwells Ave,41.8244802,-71.43556509999999,Valley,Providence
22 Parsonage St,41.816615,-71.40899399999999,Jewelry District,Providence
244 Valley St,41.8236749,-71.4398653,Olneyville,Providence
647 Smith St,41.837357,-71.432519,Elmhurst,Providence
51 Vicksburg St,41.8536418,-71.43362379999999,Wanskuck,Providence
213 Sackett St,41.793435,-71.42148499999999,Elmwood,Providence
66 Carrington Ave,41.8367301,-71.4020166,Mount Hope,Providence
388 Lloyd Ave,41.834125,-71.391874,Blackstone,Providence
Washington St At Mathewson St,41.8230454,-71.4147864,Downtown Providence,Providence
151 5Th St,41.85028,-71.396056,Hope,Providence
Atwells Ave At Depasquale Ave,41.82359290000001,-71.4269329,Ward 13,Providence
75 Laban St,41.8153108,-71.4495611,Silver Lake,Providence
Valley St At Barstow St,41.8241707,-71.4395871,Valley,Providence
100 Harborside Blvd,41.78790559999999,-71.3876186,Washington Park,Cranston
Valley St At River Ave,41.827984,-71.435152,Valley,Providence
Union Ave At Waverly St,41.8096065,-71.43717269999999,West End Providence,Providence
25 Mt Pleasant Ave,41.825864,-71.4483939,Mount Pleasant,Providence
136 Parade St,41.81161400000001,-71.4308289,West End Providence,Providence
51 Nellie St,41.8580633,-71.4127048,Charles,Providence
670 Prairie Ave,41.7958209,-71.409984,Lower South Providence,Providence
10 Glasgow St,41.8475818,-71.4262605,Wanskuck,Providence
31 Candace St,41.8354015,-71.42221409999999,Smith Hill,Providence
76 Keene St,41.8323276,-71.4025625,College Hill,Providence
472 Tappan Street ,41.84617009999999,-71.42706319999999,Wanskuck,Providence
143 Garden Street ,41.8709173,-71.3906521,,Pawtucket
59 Mink Rd,41.847451,-71.44526700000002,Elmhurst,Providence
115 Indiana Ave,41.7908806,-71.3949853,Washington Park,Providence
Winthrop Ave At Manomet St,41.8340317,-71.4517049,Mount Pleasant,Providence
50 Seabury St,41.8018107,-71.4332063,West End Providence,Providence
711 Broad St,41.8046069,-71.41986829999999,Elmwood,Providence
526 Broad St,41.8095578,-71.4206829,Upper South Providence,Providence
57 Robin St,41.831385,-71.435745,Valley,Providence
Broad St At Marlborough Ave,41.8057401,-71.4197858,Elmwood,Providence
255 Thurbers Ave,41.7993372,-71.4104474,Lower South Providence,Providence
40 Sackett St,41.7954787,-71.4138412,Elmwood,Providence
162 Broad St,41.816961,-71.417033,Federal Hill,Providence
Dave Gavitt Way At Broadway ,41.8220392,-71.4197816,Ward 13,Providence
Health Ave At Academy Ave,41.827781,-71.4438011,Mount Pleasant,Providence
61 Ledge St,41.8536069,-71.4183637,Charles,Providence
24 Edgeworth Ave,41.8585989,-71.4118699,Charles,Providence
7 Mt Vernon St,41.8203519,-71.4244516,Ward 13,Providence
10 Rye St,41.81299,-71.4540777,Silver Lake,Providence
39 Santiago St,41.7894117,-71.4254789,Reservoir,Providence
12 Yarmouth St,41.792207,-71.426278,Reservoir,Providence
770 Westminster St,41.8174306,-71.4209159,Federal Hill,Providence
100 Westminster St,41.8247188,-71.4103848,Ward 13,Providence
Eddy St At Elm St,41.8182644,-71.40745489999999,Jewelry District,Providence
25 Putnam St,41.821141,-71.443849,Olneyville,Providence
189 Gallup St,41.7996287,-71.4150068,Lower South Providence,Providence
472 Potters Ave,41.80119490000001,-71.4242313,Elmwood,Providence
150 Colfax St,41.7990325,-71.4126352,Lower South Providence,Providence
30 Dartmouth Ave,41.8083829,-71.4218527,Elmwood,Providence
Webster Aveatprogress Ave ,41.8087282,-71.4484433,Silver Lake,Providence
147 Ridge St,41.8206886,-71.436082,Ward 13,Providence
355 Manton Ave,41.823896,-71.4515954,Olneyville,Providence
Herschel St At Manton Ave,41.83344899999999,-71.4693755,Manton,Providence
Thomas Whittenatcranston ,41.8164628,-71.4246431,West End,Providence
620 Potters Ave,41.802159,-71.4303604,West End Providence,Providence
257 Rankin Ave,41.8402398,-71.4412304,Elmhurst,Providence
510 Douglas Ave,41.84410700000001,-71.428187,Wanskuck,Providence
272 Cranston St,41.8129778,-71.42804799999999,West End Providence,Providence
250 Lloyd Ave,41.833723,-71.397297,College Hill,Providence
85 Lowell Ave,41.8115499,-71.45708499999999,Silver Lake,Providence
57 Vinton St,41.8224609,-71.429749,Ward 13,Providence
111 Prudence Ave,41.8062208,-71.45987509999999,Silver Lake,Providence
Atwells Aveat John Partington Way ,41.8231445,-71.42054379999999,Ward 13,Providence
153 Bowen St,41.8304865,-71.4046166,College Hill,Providence
514 Public Street ,41.8045318,-71.4185543,Lower South Providence,Providence
209 Sisson St,41.8315592,-71.4553152,Mount Pleasant,Providence
Dora St At Webster Ave,41.8081004,-71.4481401,Silver Lake,Providence
21 Pinehurst Ave,41.837848,-71.4324742,Elmhurst,Providence
650 Branch Ave,41.852376,-71.4275079,Wanskuck,Providence
W  Friendship St At Elmwood Ave,41.80989,-71.42407299999999,West End Providence,Providence
201 Princeton Ave,41.8054743,-71.4274658,West End Providence,Providence
Nashua St At Caroline St,41.85315689999999,-71.4023413,Hope,Providence
530 N  Main St,41.8363836,-71.41018199999999,Mount Hope,Providence
19 Judith St,41.8137577,-71.44666959999999,Silver Lake,Providence
17 Linton St,41.8316579,-71.4431482,Valley,Providence
2 Salem St,41.8035303,-71.4327751,West End Providence,Providence
45 Sycamore St,41.8144882,-71.4350149,Ward 13,Providence
Flower St At Dresser St,41.819443,-71.456673,Hartford,Providence
1081 Atwells Ave,41.8255643,-71.4536298,Mount Pleasant,Providence
North Main St ,41.8420042,-71.40777070000001,,Providence
333 West River St ,41.8452736,-71.4119394,Mount Hope,Providence
23 Alverson Ave,41.81379889999999,-71.4581661,Hartford,Providence
200 Academy Ave,41.8304122,-71.4444455,Mount Pleasant,Providence
29 Celia St,41.8208634,-71.4675276,Hartford,Providence
Europe St ,41.8216706,-71.4264259,Ward 13,Providence
24 Phillips St,41.83992019999999,-71.39831029999999,Blackstone,Providence
131 Gallup St,41.8001102,-71.4129605,Lower South Providence,Providence
314 Lowell Ave,41.8180688,-71.46089549999999,Hartford,Providence
70 Plenty St,41.807073,-71.423006,Elmwood,Providence
946 Atwells Ave,41.824858,-71.448814,Mount Pleasant,Providence
150 Union St,41.8230628,-71.4129761,Downtown Providence,Providence
233 Westminster St,41.8230696,-71.412785,Ward 13,Providence
La Vaughn St ,41.8251388,-71.4500865,,Providence
104 Gallup St,41.8001084,-71.41154519999999,Lower South Providence,Providence
Vineyard St At Carter St,41.7999079,-71.4288859,West End Providence,Providence
Salina St At Longmont St,41.8454072,-71.4231655,Wanskuck,Providence
Edgemere Ave At Richland St,41.8236769,-71.458969,Olneyville,Providence
Washington St At Empire St,41.82186009999999,-71.4164189,Ward 13,Providence
Douglas Ave At Whipple St,41.8368745,-71.4215517,Smith Hill,Providence
388 Potters Ave,41.8020646,-71.4213681,Elmwood,Providence
252 Summit Ave,41.8541002,-71.3963156,Hope,Providence
77 Ridge St,41.82231,-71.435013,Ward 13,Providence
455 Berkshire St ,41.842495,-71.42699,Wanskuck,Providence
77 Edgemere Ave,41.8239765,-71.4589476,Olneyville,Providence
245 8Th St,41.8522936,-71.391392,Blackstone,Providence
376 Benefit St,41.8215599,-71.4030442,,Providence
224 Broadway ,41.82046099999999,-71.42488999999999,Ward 13,Providence
615 Plainfield St,41.812783,-71.4594809,Hartford,Providence
264 Weybosset St,41.82077049999999,-71.413062,Downtown Providence,Providence
328 Bucklin St,41.7989396,-71.4275361,West End Providence,Providence
25 Cambridge St,41.825846,-71.4441049,Mount Pleasant,Providence
23 Hall St,41.85219499999999,-71.4167219,Charles,Providence
58 Julian St,41.8208107,-71.44541269999999,Olneyville,Providence
110 Daboll St,41.804054,-71.423946,Elmwood,Providence
130 Smart St,41.8576398,-71.41488489999999,Charles,Providence
411 Smith St,41.8351518,-71.42501039999999,Smith Hill,Providence
127 Webster Ave,41.8126419,-71.450566,Silver Lake,Providence
45 Dike St,41.8158249,-71.4411827,Olneyville,Providence
125 Depinedo St,41.8565737,-71.4161373,Charles,Providence
21 Salmon St,41.825028,-71.45549700000001,Olneyville,Providence
25 Elmdale Ave,41.808296,-71.445245,Silver Lake,Providence
501 N  Main St,41.8362547,-71.409172,Mount Hope,Providence
2 Batcheller Ave,41.8571084,-71.4137253,Charles,Providence
Pine St At Pearl St,41.8135148,-71.4185865,Upper South Providence,Providence
59 Candace St,41.836848,-71.422714,Smith Hill,Providence
Hartford Ave At Glenbridge Ave,41.8190041,-71.4615949,Hartford,Providence
Canal St At Smith St,41.8314185,-71.41132979999999,,Providence
627 Charles St ,41.8535566,-71.42037839999999,Charles,Providence
Messeratoak ,41.816448,-71.437375,Federal Hill,Providence
23 Viola St,41.8127162,-71.4523865,Silver Lake,Providence
1100 Smith St,41.8439122,-71.44860659999999,Elmhurst,Providence
61What Cheer ,41.8067474,-71.4541835,Silver Lake,Providence
12 Bridgham St,41.8126324,-71.4230163,West End Providence,Providence
305 Shipyard St,41.7892043,-71.3913429,Washington Park,Providence
328 Douglas Ave,41.8393923,-71.4262016,Smith Hill,Providence
Thayer St At Fones Aly,41.8276852,-71.4006191,College Hill,Providence
34 Sawyer St,41.778554,-71.420318,South Elmwood,Providence
90 Veazie St,41.847427,-71.4325269,Wanskuck,Providence
245 W Natick Road ,41.728918,-71.4825768,,Warwick
124 Wendell St,41.8110069,-71.43628,West End Providence,Providence
1204 Elmwood Ave,41.7788496,-71.4203118,South Elmwood,Providence
Admiral St At Douglas Ave,41.8460618,-71.4289636,Wanskuck,Providence
99 Kennedy Pl ,41.824537,-71.41223699999999,Downtown Providence,Providence
72 Ford St,41.8092175,-71.4307874,West End Providence,Providence
356 Manton Ave ,41.8237648,-71.45192130000001,Olneyville,Providence
47 Lorimer Ave,41.84823249999999,-71.3924322,Blackstone,Providence
497 Manton Ave,41.82594599999999,-71.45685999999999,Mount Pleasant,Providence
Hanover St At Cranston St,41.80949100000001,-71.4335598,West End Providence,Providence
319 Elmwood Ave,41.80375799999999,-71.42611900000001,West End Providence,Providence
1025 Eddy St,41.79959110000001,-71.4059789,Lower South Providence,Providence
Putnam St At Appleton St,41.820431,-71.4443129,Olneyville,Providence
