casenumber,counts,location,month,offense_desc,reported_date,reporting_officer,statute_code,statute_desc,year,offense_cat,city,lat,lon,neighborhood
2017-00119184,1,374 Veazie St,11,Larceny from Motor Vehicle,2017-11-12 09:45:00,KRichards,11-41-1,LARCENY/O $1500 - FROM MV,2017,property_crime,Providence,41.85528499999999,-71.43473999999999,Wanskuck
2017-00119174,1,88 Unit St,11,"Assault, Aggravated",2017-11-12 08:47:00,JO,11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,2017,violent_crime,Providence,41.8277778,-71.4547271,Mount Pleasant
2017-00119170,1,670 N  Main St,11,"Assault, Aggravated",2017-11-12 08:11:00,WHutchinson,11-5-4,ASSAULT W/DEADLY WEAPON IN A DWELLING HOUSE,2017,violent_crime,Providence,41.8389471,-71.4098916,Mount Hope
2017-00119162,1,334 Veazie St,11,Vandalism,2017-11-12 07:31:00,KRichards,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017,property_crime,Providence,41.8541337,-71.4351159,Wanskuck
2017-00119151,1,175 Sterling Ave,11,"Assault, Simple",2017-11-12 05:10:00,MFadale,11-5-3,SIMPLE ASSAULT OR BATTERY,2017,other_crime,Providence,41.8105211,-71.4504905,Silver Lake
2017-00119142,1,1 W  Exchange St,11,Disorderly Conduct,2017-11-12 04:20:00,TCalandra,11-45-1,DISORDERLY CONDUCT,2017,other_crime,Providence,41.8251262,-71.4171345,Downtown Providence
2017-00119137,1,Sorrentoatwaldo ,11,Weapons,2017-11-12 03:37:00,RFedo,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,2017,other_crime,Providence,41.8071955,-71.4379723,West End Providence
2017-00119132,1,39 Ring St,11,Robbery,2017-11-12 03:12:00,LFerreras,11-39-1,ROBBERY-1ST DEGREE,2017,property_crime,Providence,41.82072,-71.43227999999999,Ward 13
2017-00119123,1,189 Academy Ave,11,Disorderly Conduct,2017-11-12 02:40:00,ITorres,11-45-1,DISORDERLY CONDUCT,2017,other_crime,Providence,41.829979,-71.443896,Valley
2017-00119119,0,42 Waterman St,11,Property Damage,2017-11-12 02:37:00,PHourahan,Not Used,No violations,2017,other_crime,Providence,41.8269465,-71.4062723,College Hill
2017-00119125,1,1 Exchange Ter,11,Vandalism,2017-11-12 02:37:00,TCalandra,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017,property_crime,Providence,41.8262057,-71.4109836,Downtown Providence
2017-00119095,1,318 Chalkstone Ave,11,Traffic Violation,2017-11-12 01:47:04,EChabot,31-14-3,Conditions Requiring Reduced Speed,2017,other_crime,Providence,41.8363023,-71.418926,Smith Hill
2017-00119084,0,64 Dartmouth Ave,11,Missing Persons,2017-11-12 01:25:00,Central Station,Not Used,No violations,2017,other_crime,Providence,41.8083255,-71.4231664,Elmwood
2017-00119083,1,157 Whitford Ave,11,Larceny from Building,2017-11-12 01:18:00,ITorres,11-41-1,LARCENY/O $1500 - FROM BLD,2017,property_crime,Providence,41.8391463,-71.4451776,Mount Pleasant
2017-00119068,1,Traverse St At Alves Way,11,"Assault, Simple",2017-11-12 00:54:00,Central Station,11-5-3,SIMPLE ASSAULT OR BATTERY,2017,other_crime,Providence,41.8185753,-71.39917020000001,Fox Point
2017-00119058,1,219 Oakland Ave,11,Liquor Law Violations,2017-11-12 00:40:00,MVoyer,3-8-10,POSSESSION OF BEVERAGE-UNDERAGE PERSONS,2017,other_crime,Providence,41.840233,-71.42864,Elmhurst
2017-00119059,1,81 Sumter St,11,Robbery,2017-11-12 00:36:00,KShea,11-39-1,ROBBERY-2ND DEGREE,2017,property_crime,Providence,41.79701,-71.41717899999999,Elmwood
2017-00119051,0,375 Lloyd Street ,11,"Assault,Simple",2017-11-12 00:18:00,Central Station,Not Used,No violations,2017,other_crime,Providence,41.833855,-71.3924487,Blackstone
2017-00119043,1,Pembroke Ave At Chad Brown St ,11,Liquor Law Violations,2017-11-12 00:03:00,DHarrington,3-8-10,POSSESSION OF BEVERAGE-UNDERAGE PERSONS,2017,other_crime,Providence,41.8391171,-71.43023720000001,Elmhurst
2017-00119041,1,145 Oakland Ave,11,Liquor Law Violations,2017-11-11 23:54:00,MVoyer,3-8-10,POSSESSION OF BEVERAGE-UNDERAGE PERSONS,2017,other_crime,Providence,41.8385269,-71.4292012,
2017-00119038,0,136 Knight St,11,Missing Persons,2017-11-11 23:44:00,Central Station,Not Used,No violations,2017,other_crime,Providence,41.8212266,-71.4304511,Ward 13
2017-00119032,1,Cranston St At Ford St,11,Motor Vehicle Theft,2017-11-11 23:11:00,JMartin,11-41-1,LARCENY/O $1500 - AUTO THEFT,2017,property_crime,Providence,41.809982,-71.433105,West End Providence
2017-00119024,1,281 Potters Ave,11,Warrant\Capias,2017-11-11 22:28:57,MSullivan,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2017,other_crime,Providence,41.8035035,-71.4174736,Lower South Providence
2017-00119013,0,29 Huxley Ave,11,Arson,2017-11-11 21:59:00,Central Station,Not Used,No violations,2017,property_crime,Providence,41.83882260000001,-71.4340876,Elmhurst
2017-00119014,1,100 Chapin Ave,11,"Assault, Simple",2017-11-11 21:56:00,ALevesque,11-5-3,SIMPLE ASSAULT/BATTERY,2017,other_crime,Providence,41.8116874,-71.4349397,West End Providence
2017-00118993,1,503 Elmwood Ave,11,Vandalism,2017-11-11 20:37:00,JPerez,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2017,property_crime,Providence,41.7985027,-71.4265138,West End Providence
2017-00118988,1,946 Atwells Ave,11,Motor Vehicle Theft,2017-11-11 20:23:32,MCifuentes,11-41-1,LARCENY/O $1500 - AUTO THEFT,2017,property_crime,Providence,41.824858,-71.448814,Mount Pleasant
2017-00118981,1,777 River Ave,11,Motor Vehicle Theft,2017-11-11 19:53:47,DHarrington,11-41-1,LARCENY/O $1500 - AUTO THEFT,2017,property_crime,Providence,41.849434,-71.438706,Wanskuck
2017-00118952,0,725 Branch Ave,11,Medical Aid,2017-11-11 18:38:24,DHarrington,Not Used,No violations,2017,other_crime,Providence,41.8540977,-71.42907,Wanskuck
2017-00118956,1,80 Ophelia St,11,Vandalism,2017-11-11 18:38:00,MSepe,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,2017,property_crime,Providence,41.8184,-71.46423469999999,Hartford
2017-00118945,1,935 Manton Ave,11,"Larceny, Shoplifting",2017-11-11 18:08:00,RCarlin,11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,2017,property_crime,Providence,41.8341797,-71.4684783,Manton
2017-00118937,1,Myrtle St At Broad St,11,Drug Offenses,2017-11-11 17:40:00,BMurphy,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2017,other_crime,Providence,41.811832,-71.42154390000002,Elmwood
2017-00118918,0,100 Broad St,11,Request for Assistance,2017-11-11 16:53:00,MMena-Torres,Not Used,No violations,2017,other_crime,Providence,41.8181181,-71.4150935,Downtown Providence
2017-00118915,1,421 Prairie Ave,11,Motor Vehicle Theft,2017-11-11 16:34:00,JBenros,11-41-1,LARCENY/O $1500 - AUTO THEFT,2017,property_crime,Providence,41.8027191,-71.4139108,Lower South Providence
2017-00118906,0,3 Victor Emanuel Ave,11,Request for Assistance,2017-11-11 16:10:00,DImpagliazzo,Not Used,No violations,2017,other_crime,Providence,41.86074869999999,-71.4265992,
2017-00118899,1,154 Alverson Ave,11,"Assault, Aggravated",2017-11-11 15:54:00,MSepe,11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,2017,violent_crime,Providence,41.81798939999999,-71.4599679,Hartford
2017-00118895,1,533 Elmwood Ave,11,"Assault, Aggravated",2017-11-11 15:42:00,JPerez,11-5-1,ASSAULT W/ INTENT TO COMMIT A FELONY - SERIOUS INJURY,2017,violent_crime,Providence,41.7976026,-71.4267823,West End Providence
2017-00118892,1,N Main Statrandall St ,11,Traffic Violation,2017-11-11 15:35:00,DCastigliego,31-47-9,Operating a MV without Evidence of Insurance,2017,other_crime,Providence,41.8381604,-71.4092702,Mount Hope
2017-00118892,1,N Main Statrandall St ,11,Traffic Violation,2017-11-11 15:35:00,DCastigliego,31-3-1,Operation of Unregistered Vehicle,2017,other_crime,Providence,41.8381604,-71.4092702,Mount Hope
2017-00118892,1,N Main Statrandall St ,11,Traffic Violation,2017-11-11 15:35:00,DCastigliego,31-11-18,"Driving after Denial, Suspension or Revocation of License",2017,other_crime,Providence,41.8381604,-71.4092702,Mount Hope
2017-00118908,0,57 Warren St,11,Animal Complaint,2017-11-11 15:25:00,LPelaez,Not Used,No violations,2017,other_crime,Providence,41.8110449,-71.4268692,West End Providence
2017-00500223,1,1 Providence Pl,11,"Larceny, Other",2017-11-11 15:17:45,CVieira,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017,property_crime,Providence,41.8283682,-71.4164302,Downtown Providence
2017-00118883,1,65 Stonelaw Ave,11,Burglary,2017-11-11 14:52:00,JSherman,11-8-2,B&E DWELLING HOUSE W/O CONSENT,2017,property_crime,Providence,41.8469377,-71.4422779,Elmhurst
2017-00118884,1,31 Ringgold St,11,"Larceny, Other",2017-11-11 14:46:00,RMendez,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017,property_crime,Providence,41.8219312,-71.42351769999999,Ward 13
2017-00118882,1,628 Charles St,11,"Larceny, Other",2017-11-11 14:43:47,DHarrington,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2017,property_crime,Providence,41.8536504,-71.4206248,Charles
2017-00118878,0,939 Douglas Ve ,11,Missing Persons,2017-11-11 14:36:00,Central Station,Not Used,No violations,2017,other_crime,Providence,41.853687,-71.437866,Wanskuck
2017-00118858,1,Valley St At Pleasant Valley Pkwy,11,"Assault, Simple",2017-11-11 13:36:00,Central Station,11-5-3,SIMPLE ASSAULT OR BATTERY,2017,other_crime,Providence,41.8314939,-71.4283537,Smith Hill
